time,co2,temperature,humidity,motion
2026-06-10 09:52:29,646.4,24.9,48.9,1
2026-06-10 09:53:29,696.8,24.6,46.5,0
2026-06-10 09:54:29,614.5,24.0,43.9,1
2026-06-10 09:55:29,615.9,22.1,35.5,1
2026-06-10 09:56:29,652.8,22.8,39.7,1
2026-06-10 09:57:29,1650.0,24.4,41.1,1
2026-06-10 09:58:29,694.0,23.4,48.4,1
2026-06-10 09:59:29,643.9,23.6,44.6,1
2026-06-10 10:00:29,686.1,24.2,48.4,0
2026-06-10 10:01:29,699.8,24.6,42.3,0
2026-06-10 10:02:29,607.0,23.7,49.1,1
2026-06-10 10:03:29,644.1,23.0,48.9,1
2026-06-10 10:04:29,651.0,23.9,41.0,1
2026-06-10 10:05:29,610.0,24.6,38.7,1
2026-06-10 10:06:29,602.0,23.8,41.2,0
2026-06-10 10:07:29,662.8,23.8,43.3,1
2026-06-10 10:08:29,632.3,23.0,45.9,1
2026-06-10 10:09:29,612.7,23.4,40.4,1
2026-06-10 10:10:29,682.3,23.7,45.8,1
2026-06-10 10:11:29,605.3,23.7,37.9,0
2026-06-10 10:12:29,667.9,22.8,39.8,1
2026-06-10 10:13:29,616.2,23.8,46.7,1
2026-06-10 10:14:29,616.6,22.9,35.6,1
2026-06-10 10:15:29,643.4,24.0,40.3,1
2026-06-10 10:16:29,600.1,22.7,41.3,1
2026-06-10 10:17:29,629.7,24.7,38.7,0
2026-06-10 10:18:29,625.4,24.7,36.0,1
2026-06-10 10:19:29,621.6,25.0,41.7,1
2026-06-10 10:20:29,687.5,24.7,46.5,1
2026-06-10 10:21:29,662.3,24.9,40.8,1
2026-06-10 10:22:29,695.3,23.9,37.0,1
2026-06-10 10:23:29,680.8,22.3,43.4,1
2026-06-10 10:24:29,663.7,23.5,49.0,1
2026-06-10 10:25:29,646.5,24.1,43.6,0
2026-06-10 10:26:29,673.2,23.9,48.7,1
2026-06-10 10:27:29,652.2,23.5,37.6,1
2026-06-10 10:28:29,665.2,23.2,44.0,1
2026-06-10 10:29:29,640.9,23.1,36.1,0
2026-06-10 10:30:29,650.6,24.9,39.9,1
2026-06-10 10:31:29,662.0,24.5,36.7,1
2026-06-10 10:32:29,622.5,23.8,37.6,1
2026-06-10 10:33:29,660.9,24.1,49.5,1
2026-06-10 10:34:29,603.8,24.2,43.4,1
2026-06-10 10:35:29,618.9,24.9,43.1,1
2026-06-10 10:36:29,629.1,23.2,47.5,1
2026-06-10 10:37:29,696.7,22.5,45.6,1
2026-06-10 10:38:29,600.9,24.4,48.3,1
2026-06-10 10:39:29,635.6,25.0,37.9,1
2026-06-10 10:40:29,651.4,24.4,49.7,0
2026-06-10 10:41:29,667.1,22.0,38.1,0
2026-06-10 10:42:29,696.9,23.1,47.2,0
2026-06-10 10:43:29,615.4,24.2,35.5,1
2026-06-10 10:44:29,668.4,23.5,46.9,1
2026-06-10 10:45:29,663.0,22.5,41.4,1
2026-06-10 10:46:29,637.3,22.3,38.8,0
2026-06-10 10:47:29,622.0,24.7,44.4,1
2026-06-10 10:48:29,608.2,24.7,49.2,1
2026-06-10 10:49:29,683.2,22.0,44.1,1
2026-06-10 10:50:29,618.5,22.5,39.4,0
2026-06-10 10:51:29,633.8,25.0,41.4,1
2026-06-10 10:52:29,646.6,24.8,47.4,1
2026-06-10 10:53:29,666.6,23.6,43.2,1
2026-06-10 10:54:29,696.8,23.7,38.9,1
2026-06-10 10:55:29,607.1,23.3,44.5,0
2026-06-10 10:56:29,622.4,23.8,48.7,1
2026-06-10 10:57:29,623.8,22.1,40.5,1
2026-06-10 10:58:29,664.9,23.4,37.2,0
2026-06-10 10:59:29,656.0,23.9,49.6,1
2026-06-10 11:00:29,685.9,22.3,36.2,1
2026-06-10 11:01:29,696.1,23.7,36.4,1
2026-06-10 11:02:29,611.5,23.6,35.7,1
2026-06-10 11:03:29,684.1,24.5,49.4,1
2026-06-10 11:04:29,618.8,23.1,41.6,0
2026-06-10 11:05:29,670.0,24.9,40.6,1
2026-06-10 11:06:29,688.9,24.1,38.8,1
2026-06-10 11:07:29,642.6,23.6,39.0,1
2026-06-10 11:08:29,691.2,22.8,37.4,0
2026-06-10 11:09:29,606.0,23.5,43.8,1
2026-06-10 11:10:29,613.9,24.9,46.7,0
2026-06-10 11:11:29,645.4,22.1,35.0,1
2026-06-10 11:12:29,631.6,23.5,48.9,1
2026-06-10 11:13:29,675.5,23.0,42.3,1
2026-06-10 11:14:29,687.6,23.2,46.3,0
2026-06-10 11:15:29,603.7,22.8,44.6,1
2026-06-10 11:16:29,618.3,23.3,47.7,1
2026-06-10 11:17:29,686.5,24.7,38.4,0
2026-06-10 11:18:29,672.0,24.8,49.0,1
2026-06-10 11:19:29,626.5,23.3,42.8,1
2026-06-10 11:20:29,657.3,23.4,42.2,1
2026-06-10 11:21:29,694.7,23.4,43.8,1
2026-06-10 11:22:29,600.5,23.5,46.6,1
2026-06-10 11:23:29,667.3,24.0,38.7,1
2026-06-10 11:24:29,616.8,22.8,48.3,1
2026-06-10 11:25:29,666.1,22.8,46.7,1
2026-06-10 11:26:29,641.3,23.6,47.1,0
2026-06-10 11:27:29,648.2,22.8,37.2,0
2026-06-10 11:28:29,697.6,23.7,45.3,0
2026-06-10 11:29:29,675.0,24.1,37.1,0
2026-06-10 11:30:29,613.2,24.6,42.6,0
2026-06-10 11:31:29,659.2,22.0,49.3,1
2026-06-10 11:32:29,1716.3,22.5,37.2,1
2026-06-10 11:33:29,1712.9,22.8,49.6,1
2026-06-10 11:34:29,681.6,25.0,41.7,0
2026-06-10 11:35:29,619.4,23.2,37.0,1
2026-06-10 11:36:29,661.4,22.6,36.0,1
2026-06-10 11:37:29,696.3,22.1,40.9,0
2026-06-10 11:38:29,658.7,24.8,44.9,1
2026-06-10 11:39:29,661.1,22.3,46.9,0
2026-06-10 11:40:29,668.1,22.5,49.5,1
2026-06-10 11:41:29,638.9,24.8,48.2,1
2026-06-10 11:42:29,637.1,24.9,48.6,1
2026-06-10 11:43:29,682.6,22.8,45.5,1
2026-06-10 11:44:29,672.9,24.8,40.5,1
2026-06-10 11:45:29,622.4,24.2,44.9,1
2026-06-10 11:46:29,654.1,22.0,36.0,1
2026-06-10 11:47:29,655.8,22.5,37.1,0
2026-06-10 11:48:29,609.5,24.6,39.6,1
2026-06-10 11:49:29,646.8,23.5,35.3,1
2026-06-10 11:50:29,607.8,23.7,49.5,1
2026-06-10 11:51:29,629.9,23.0,36.1,1
2026-06-10 11:52:29,684.1,24.5,43.9,1
2026-06-10 11:53:29,612.6,24.4,40.9,1
2026-06-10 11:54:29,636.9,22.2,43.8,0
2026-06-10 11:55:29,665.2,22.0,35.6,0
2026-06-10 11:56:29,602.9,23.4,38.3,1
2026-06-10 11:57:29,660.1,23.0,42.7,1
2026-06-10 11:58:29,629.5,23.4,43.6,1
2026-06-10 11:59:29,602.2,22.7,38.3,1
2026-06-10 12:00:29,603.4,22.1,41.8,0
2026-06-10 12:01:29,650.0,23.5,45.2,1
2026-06-10 12:02:29,646.4,22.4,38.4,1
2026-06-10 12:03:29,618.3,25.0,45.2,1
2026-06-10 12:04:29,636.5,22.1,39.5,1
2026-06-10 12:05:29,679.5,23.5,36.0,0
2026-06-10 12:06:29,651.5,24.9,46.4,1
2026-06-10 12:07:29,686.6,23.9,45.1,0
2026-06-10 12:08:29,611.7,23.0,46.8,1
2026-06-10 12:09:29,658.7,22.0,45.3,1
2026-06-10 12:10:29,660.5,24.4,36.1,1
2026-06-10 12:11:29,672.5,22.2,45.5,1
2026-06-10 12:12:29,656.5,24.7,39.0,1
2026-06-10 12:13:29,695.0,23.2,44.4,0
2026-06-10 12:14:29,600.3,22.3,43.2,0
2026-06-10 12:15:29,651.5,23.1,44.4,0
2026-06-10 12:16:29,692.6,22.2,36.1,0
2026-06-10 12:17:29,669.9,24.5,41.1,1
2026-06-10 12:18:29,642.2,23.8,37.8,1
2026-06-10 12:19:29,681.4,22.2,47.5,1
2026-06-10 12:20:29,617.1,23.4,44.3,1
2026-06-10 12:21:29,666.9,23.1,42.9,0
2026-06-10 12:22:29,674.2,22.7,42.8,1
2026-06-10 12:23:29,677.3,23.4,42.8,0
2026-06-10 12:24:29,664.7,24.6,48.1,1
2026-06-10 12:25:29,616.8,23.9,48.9,0
2026-06-10 12:26:29,685.6,22.6,43.2,1
2026-06-10 12:27:29,627.8,24.4,37.3,0
2026-06-10 12:28:29,601.4,22.2,49.7,1
2026-06-10 12:29:29,643.7,22.3,45.2,0
2026-06-10 12:30:29,652.0,23.8,41.0,1
2026-06-10 12:31:29,645.8,22.6,40.5,1
2026-06-10 12:32:29,664.0,23.5,44.1,0
2026-06-10 12:33:29,679.5,22.8,37.7,0
2026-06-10 12:34:29,689.9,23.5,42.6,1
2026-06-10 12:35:29,661.9,24.7,42.3,1
2026-06-10 12:36:29,626.4,22.4,49.1,1
2026-06-10 12:37:29,625.5,22.6,48.9,0
2026-06-10 12:38:29,659.4,23.0,41.1,1
2026-06-10 12:39:29,636.3,24.1,44.7,1
2026-06-10 12:40:29,624.5,24.6,41.5,1
2026-06-10 12:41:29,633.7,23.1,41.1,1
2026-06-10 12:42:29,694.8,24.0,46.8,1
2026-06-10 12:43:29,678.8,23.5,49.6,1
2026-06-10 12:44:29,626.1,24.3,35.7,1
2026-06-10 12:45:29,648.5,22.5,40.4,0
2026-06-10 12:46:29,697.7,23.4,45.6,0
2026-06-10 12:47:29,642.2,22.8,35.5,0
2026-06-10 12:48:29,601.7,22.5,44.0,1
2026-06-10 12:49:29,625.6,23.5,45.2,1
2026-06-10 12:50:29,627.3,24.8,39.7,0
2026-06-10 12:51:29,636.5,24.9,46.5,0
2026-06-10 12:52:29,634.1,22.4,40.1,1
2026-06-10 12:53:29,605.3,23.1,37.4,0
2026-06-10 12:54:29,664.3,24.0,41.3,1
2026-06-10 12:55:29,632.7,23.1,45.5,1
2026-06-10 12:56:29,615.8,24.4,35.1,1
2026-06-10 12:57:29,679.5,22.5,36.2,0
2026-06-10 12:58:29,629.7,22.2,37.0,1
2026-06-10 12:59:29,624.1,23.2,35.8,1
2026-06-10 13:00:29,652.7,23.0,40.1,1
2026-06-10 13:01:29,600.3,22.8,37.5,1
2026-06-10 13:02:29,659.8,23.1,35.4,0
2026-06-10 13:03:29,627.6,23.4,48.9,0
2026-06-10 13:04:29,635.8,23.3,37.9,0
2026-06-10 13:05:29,687.0,23.5,42.0,1
2026-06-10 13:06:29,641.8,24.2,41.9,1
2026-06-10 13:07:29,601.8,22.7,39.4,0
2026-06-10 13:08:29,608.9,24.3,43.1,0
2026-06-10 13:09:29,632.2,23.2,42.9,1
2026-06-10 13:10:29,691.5,24.1,41.1,0
2026-06-10 13:11:29,692.9,24.5,49.2,0
2026-06-10 13:12:29,628.3,23.6,45.5,1
2026-06-10 13:13:29,656.5,24.4,43.9,1
2026-06-10 13:14:29,601.6,24.3,46.6,1
2026-06-10 13:15:29,670.4,23.1,35.9,0
2026-06-10 13:16:29,621.5,24.2,40.7,1
2026-06-10 13:17:29,611.2,23.2,35.5,1
2026-06-10 13:18:29,639.0,24.9,43.7,0
2026-06-10 13:19:29,623.2,22.2,35.4,0
2026-06-10 13:20:29,665.4,23.7,48.2,0
2026-06-10 13:21:29,681.2,22.2,35.4,1
2026-06-10 13:22:29,699.5,23.5,39.7,0
2026-06-10 13:23:29,620.9,23.0,46.4,0
2026-06-10 13:24:29,670.9,24.4,38.0,1
2026-06-10 13:25:29,675.9,23.7,46.8,1
2026-06-10 13:26:29,637.8,24.6,46.0,1
2026-06-10 13:27:29,668.7,24.4,39.6,1
2026-06-10 13:28:29,657.6,23.5,35.3,1
2026-06-10 13:29:29,618.2,23.5,42.4,1
2026-06-10 13:30:29,682.2,23.5,41.8,1
2026-06-10 13:31:29,630.1,24.8,39.3,1
2026-06-10 13:32:29,661.6,23.6,49.2,1
2026-06-10 13:33:29,607.1,24.4,43.0,1
2026-06-10 13:34:29,625.5,24.5,45.6,0
2026-06-10 13:35:29,645.5,23.7,43.7,1
2026-06-10 13:36:29,652.8,24.7,36.4,0
2026-06-10 13:37:29,649.3,24.7,39.4,1
2026-06-10 13:38:29,609.7,24.3,48.3,1
2026-06-10 13:39:29,697.5,24.6,38.3,0
2026-06-10 13:40:29,613.6,23.1,37.2,1
2026-06-10 13:41:29,668.3,22.2,35.9,0
2026-06-10 13:42:29,678.2,23.7,48.6,0
2026-06-10 13:43:29,620.4,22.0,38.0,1
2026-06-10 13:44:29,683.6,22.9,37.0,0
2026-06-10 13:45:29,644.6,22.8,42.7,1
2026-06-10 13:46:29,608.5,23.0,37.6,1
2026-06-10 13:47:29,601.3,24.6,38.8,1
2026-06-10 13:48:29,695.8,22.9,35.1,1
2026-06-10 13:49:29,602.8,24.9,44.8,1
2026-06-10 13:50:29,661.8,24.9,43.2,1
2026-06-10 13:51:29,658.5,23.2,47.7,0
2026-06-10 13:52:29,629.7,22.8,46.0,1
2026-06-10 13:53:29,647.8,22.8,37.0,1
2026-06-10 13:54:29,672.5,22.3,49.4,1
2026-06-10 13:55:29,643.9,23.2,40.6,1
2026-06-10 13:56:29,669.6,22.3,41.3,0
2026-06-10 13:57:29,635.1,22.2,39.7,1
2026-06-10 13:58:29,697.0,22.5,46.2,0
2026-06-10 13:59:29,698.8,22.6,50.0,1
2026-06-10 14:00:29,647.0,24.6,40.0,1
2026-06-10 14:01:29,686.0,22.3,46.8,1
2026-06-10 14:02:29,669.3,24.3,37.6,1
2026-06-10 14:03:29,629.6,24.1,45.4,1
2026-06-10 14:04:29,665.9,23.1,49.5,1
2026-06-10 14:05:29,697.0,23.3,42.1,1
2026-06-10 14:06:29,665.0,23.6,45.4,0
2026-06-10 14:07:29,625.0,24.7,42.4,1
2026-06-10 14:08:29,619.6,22.1,45.0,1
2026-06-10 14:09:29,649.1,23.5,42.7,1
2026-06-10 14:10:29,674.7,24.6,39.4,1
2026-06-10 14:11:29,666.5,22.9,39.9,1
2026-06-10 14:12:29,687.6,24.8,49.1,1
2026-06-10 14:13:29,656.7,22.5,48.2,1
2026-06-10 14:14:29,625.9,23.5,39.1,1
2026-06-10 14:15:29,668.9,24.0,45.8,1
2026-06-10 14:16:29,684.0,24.5,41.8,0
2026-06-10 14:17:29,690.7,22.0,37.4,1
2026-06-10 14:18:29,653.8,23.9,44.7,0
2026-06-10 14:19:29,622.2,22.9,44.7,1
2026-06-10 14:20:29,670.0,23.4,36.2,1
2026-06-10 14:21:29,685.8,22.4,46.0,0
2026-06-10 14:22:29,664.8,23.4,49.0,1
2026-06-10 14:23:29,645.8,22.6,36.9,1
2026-06-10 14:24:29,656.1,23.1,38.6,1
2026-06-10 14:25:29,697.3,22.2,47.4,1
2026-06-10 14:26:29,657.3,24.6,42.2,1
2026-06-10 14:27:29,624.3,24.2,44.3,0
2026-06-10 14:28:29,649.5,23.1,45.3,1
2026-06-10 14:29:29,680.8,22.5,46.2,0
2026-06-10 14:30:29,622.1,23.5,37.4,1
2026-06-10 14:31:29,630.3,22.8,41.1,1
2026-06-10 14:32:29,615.3,22.2,47.6,1
2026-06-10 14:33:29,623.9,24.9,41.2,1
2026-06-10 14:34:29,658.7,22.3,46.8,1
2026-06-10 14:35:29,608.6,23.0,46.6,1
2026-06-10 14:36:29,664.0,23.3,40.8,1
2026-06-10 14:37:29,691.0,22.5,45.5,0
2026-06-10 14:38:29,686.3,22.3,45.6,1
2026-06-10 14:39:29,648.5,24.9,41.3,1
2026-06-10 14:40:29,649.5,23.3,48.6,0
2026-06-10 14:41:29,656.6,24.7,36.9,1
2026-06-10 14:42:29,667.2,24.3,46.9,0
2026-06-10 14:43:29,652.6,22.2,47.8,1
2026-06-10 14:44:29,657.4,23.6,39.8,0
2026-06-10 14:45:29,604.3,22.3,39.2,1
2026-06-10 14:46:29,603.2,23.1,43.3,1
2026-06-10 14:47:29,636.8,24.7,45.3,1
2026-06-10 14:48:29,642.8,24.1,44.2,1
2026-06-10 14:49:29,696.8,22.5,37.7,1
2026-06-10 14:50:29,691.8,24.3,40.9,0
2026-06-10 14:51:29,604.1,22.2,39.3,0
2026-06-10 14:52:29,642.0,24.7,35.6,1
2026-06-10 14:53:29,608.9,22.9,35.2,1
2026-06-10 14:54:29,604.3,24.0,39.7,1
2026-06-10 14:55:29,689.5,23.1,41.9,1
2026-06-10 14:56:29,622.6,24.8,40.3,1
2026-06-10 14:57:29,619.4,23.3,40.5,1
2026-06-10 14:58:29,677.0,22.5,44.6,0
2026-06-10 14:59:29,643.1,25.0,47.6,0
2026-06-10 15:00:29,605.8,22.4,41.0,1
2026-06-10 15:01:29,600.6,23.4,44.6,1
2026-06-10 15:02:29,666.4,24.0,35.7,1
2026-06-10 15:03:29,681.7,22.1,40.4,1
2026-06-10 15:04:29,606.3,22.1,49.3,1
2026-06-10 15:05:29,637.1,24.8,45.3,1
2026-06-10 15:06:29,668.9,22.4,37.3,1
2026-06-10 15:07:29,691.5,23.8,35.7,1
2026-06-10 15:08:29,632.3,22.2,49.4,1
2026-06-10 15:09:29,692.3,22.8,36.2,1
2026-06-10 15:10:29,638.5,22.0,37.3,0
2026-06-10 15:11:29,647.6,24.8,47.2,1
2026-06-10 15:12:29,662.4,24.6,39.8,0
2026-06-10 15:13:29,653.6,23.2,49.3,1
2026-06-10 15:14:29,629.4,23.1,45.6,1
2026-06-10 15:15:29,613.7,24.8,40.3,0
2026-06-10 15:16:29,636.5,24.3,37.4,1
2026-06-10 15:17:29,636.3,22.3,42.6,0
2026-06-10 15:18:29,689.5,24.9,47.5,0
2026-06-10 15:19:29,667.7,23.5,41.8,0
2026-06-10 15:20:29,699.8,22.3,35.9,0
2026-06-10 15:21:29,677.6,23.3,46.9,1
2026-06-10 15:22:29,699.0,24.4,44.7,1
2026-06-10 15:23:29,663.8,23.1,41.9,0
2026-06-10 15:24:29,694.0,22.0,39.6,1
2026-06-10 15:25:29,655.3,24.4,45.8,1
2026-06-10 15:26:29,635.6,22.4,35.5,1
2026-06-10 15:27:29,680.1,22.6,37.2,1
2026-06-10 15:28:29,627.8,24.4,49.8,1
2026-06-10 15:29:29,610.2,24.4,44.0,1
2026-06-10 15:30:29,682.2,23.7,43.5,1
2026-06-10 15:31:29,687.5,23.2,40.9,1
2026-06-10 15:32:29,670.0,23.3,45.9,0
2026-06-10 15:33:29,662.4,24.5,36.6,1
2026-06-10 15:34:29,656.9,23.8,47.0,1
2026-06-10 15:35:29,613.7,22.9,38.5,0
2026-06-10 15:36:29,639.6,23.1,43.4,0
2026-06-10 15:37:29,621.7,24.3,40.3,1
2026-06-10 15:38:29,659.2,22.7,46.5,0
2026-06-10 15:39:29,652.5,24.7,47.5,0
2026-06-10 15:40:29,639.1,23.8,46.5,1
2026-06-10 15:41:29,676.1,22.9,36.8,0
2026-06-10 15:42:29,643.7,23.0,45.8,1
2026-06-10 15:43:29,648.6,22.8,43.5,1
2026-06-10 15:44:29,626.4,23.8,45.4,0
2026-06-10 15:45:29,603.5,22.1,47.3,1
2026-06-10 15:46:29,667.1,24.2,45.5,1
2026-06-10 15:47:29,621.6,25.0,37.3,1
2026-06-10 15:48:29,638.8,24.0,45.2,1
2026-06-10 15:49:29,646.3,24.4,44.0,1
2026-06-10 15:50:29,666.2,22.4,39.3,0
2026-06-10 15:51:29,620.2,22.8,39.4,1
2026-06-10 15:52:29,661.5,25.0,45.6,1
2026-06-10 15:53:29,676.2,24.5,36.6,1
2026-06-10 15:54:29,610.5,22.7,35.3,1
2026-06-10 15:55:29,638.9,22.2,44.2,0
2026-06-10 15:56:29,614.6,24.6,37.6,1
2026-06-10 15:57:29,629.4,23.4,36.7,1
2026-06-10 15:58:29,682.1,23.5,42.6,1
2026-06-10 15:59:29,623.1,24.4,36.1,1
2026-06-10 16:00:29,645.7,23.9,43.5,0
2026-06-10 16:01:29,698.0,24.9,47.5,1
2026-06-10 16:02:29,691.3,24.5,40.6,1
2026-06-10 16:03:29,667.0,24.3,37.1,1
2026-06-10 16:04:29,679.7,22.5,38.6,1
2026-06-10 16:05:29,691.3,22.2,35.7,0
2026-06-10 16:06:29,688.7,22.4,41.5,1
2026-06-10 16:07:29,680.3,22.6,48.6,1
2026-06-10 16:08:29,686.3,23.2,40.0,1
2026-06-10 16:09:29,680.4,22.1,49.2,1
2026-06-10 16:10:29,639.0,23.4,49.6,1
2026-06-10 16:11:29,651.6,24.9,47.4,0
2026-06-10 16:12:29,669.0,22.2,49.9,1
2026-06-10 16:13:29,619.6,23.7,39.1,1
2026-06-10 16:14:29,624.8,23.2,39.3,0
2026-06-10 16:15:29,613.3,23.0,37.6,1
2026-06-10 16:16:29,606.8,23.0,48.5,1
2026-06-10 16:17:29,646.6,22.4,43.4,1
2026-06-10 16:18:29,684.1,24.2,45.8,1
2026-06-10 16:19:29,662.3,22.3,45.1,1
2026-06-10 16:20:29,622.0,23.7,49.3,1
2026-06-10 16:21:29,680.5,24.0,42.2,1
2026-06-10 16:22:29,665.0,25.0,37.9,0
2026-06-10 16:23:29,669.0,23.9,45.1,0
2026-06-10 16:24:29,624.3,22.2,36.7,0
2026-06-10 16:25:29,696.7,24.7,35.9,0
2026-06-10 16:26:29,677.5,24.8,46.5,1
2026-06-10 16:27:29,607.2,24.0,37.0,0
2026-06-10 16:28:29,666.2,24.0,42.4,1
2026-06-10 16:29:29,656.1,22.1,43.6,0
2026-06-10 16:30:29,683.6,23.8,45.9,0
2026-06-10 16:31:29,606.0,24.7,39.3,0
2026-06-10 16:32:29,622.5,22.5,47.3,0
2026-06-10 16:33:29,605.5,22.0,49.6,0
2026-06-10 16:34:29,610.8,22.2,38.3,1
2026-06-10 16:35:29,629.1,24.0,38.1,1
2026-06-10 16:36:29,604.8,23.3,44.8,1
2026-06-10 16:37:29,675.7,23.1,46.0,1
2026-06-10 16:38:29,618.6,22.4,40.4,1
2026-06-10 16:39:29,607.2,24.5,46.5,1
2026-06-10 16:40:29,634.7,22.5,49.3,1
2026-06-10 16:41:29,667.0,23.2,42.4,0
2026-06-10 16:42:29,623.4,23.6,36.5,1
2026-06-10 16:43:29,695.9,22.2,41.2,1
2026-06-10 16:44:29,683.1,24.8,35.8,1
2026-06-10 16:45:29,694.0,24.6,36.0,0
2026-06-10 16:46:29,656.3,22.5,44.9,0
2026-06-10 16:47:29,687.8,22.9,45.7,0
2026-06-10 16:48:29,683.5,23.6,42.4,0
2026-06-10 16:49:29,610.5,22.4,43.0,1
2026-06-10 16:50:29,694.4,23.8,46.4,1
2026-06-10 16:51:29,697.7,22.5,47.7,1
2026-06-10 16:52:29,687.0,24.7,42.2,1
2026-06-10 16:53:29,639.1,24.1,39.4,0
2026-06-10 16:54:29,651.1,23.6,36.3,1
2026-06-10 16:55:29,601.3,22.6,45.1,0
2026-06-10 16:56:29,694.8,22.1,46.2,1
2026-06-10 16:57:29,653.4,23.8,41.4,1
2026-06-10 16:58:29,663.8,24.1,49.9,1
2026-06-10 16:59:29,659.6,23.5,42.4,1
2026-06-10 17:00:29,693.7,24.1,44.4,1
2026-06-10 17:01:29,685.3,22.6,37.0,1
2026-06-10 17:02:29,694.5,23.3,41.7,1
2026-06-10 17:03:29,686.0,24.1,42.4,0
2026-06-10 17:04:29,624.6,23.5,49.5,0
2026-06-10 17:05:29,607.0,24.0,42.8,0
2026-06-10 17:06:29,683.4,24.7,48.8,1
2026-06-10 17:07:29,625.9,24.8,37.6,1
2026-06-10 17:08:29,687.9,22.9,36.5,0
2026-06-10 17:09:29,627.8,24.6,38.0,1
2026-06-10 17:10:29,604.8,22.6,38.5,1
2026-06-10 17:11:29,680.5,23.3,49.7,1
2026-06-10 17:12:29,645.3,24.3,48.1,1
2026-06-10 17:13:29,620.3,23.1,39.7,1
2026-06-10 17:14:29,666.6,22.5,41.9,0
2026-06-10 17:15:29,648.2,24.6,47.9,1
2026-06-10 17:16:29,648.3,23.7,42.9,1
2026-06-10 17:17:29,617.3,22.7,36.3,0
2026-06-10 17:18:29,616.6,22.5,47.9,1
2026-06-10 17:19:29,683.9,22.4,43.0,1
2026-06-10 17:20:29,649.0,23.2,48.1,0
2026-06-10 17:21:29,695.0,22.8,46.7,0
2026-06-10 17:22:29,687.5,23.3,35.2,1
2026-06-10 17:23:29,684.0,24.7,45.3,1
2026-06-10 17:24:29,646.5,22.5,45.4,1
2026-06-10 17:25:29,649.0,22.1,47.5,1
2026-06-10 17:26:29,673.0,24.1,42.4,1
2026-06-10 17:27:29,612.9,22.8,41.2,1
2026-06-10 17:28:29,677.1,22.2,41.1,0
2026-06-10 17:29:29,687.1,23.1,48.2,0
2026-06-10 17:30:29,677.0,23.8,44.4,0
2026-06-10 17:31:29,644.0,24.7,47.3,1
2026-06-10 17:32:29,639.5,24.1,49.5,1
2026-06-10 17:33:29,655.8,23.8,39.8,0
2026-06-10 17:34:29,669.0,22.5,47.3,0
2026-06-10 17:35:29,630.0,22.3,37.7,0
2026-06-10 17:36:29,633.3,23.6,49.7,0
2026-06-10 17:37:29,685.1,24.0,36.7,1
2026-06-10 17:38:29,649.0,24.2,39.9,0
2026-06-10 17:39:29,609.7,22.4,37.9,0
2026-06-10 17:40:29,682.3,23.9,42.5,0
2026-06-10 17:41:29,635.2,22.8,40.8,1
2026-06-10 17:42:29,646.9,22.1,49.0,1
2026-06-10 17:43:29,1858.6,23.5,42.5,1
2026-06-10 17:44:29,624.1,24.1,48.0,0
2026-06-10 17:45:29,690.9,22.8,49.1,0
2026-06-10 17:46:29,632.2,22.7,46.8,1
2026-06-10 17:47:29,679.8,22.1,41.5,1
2026-06-10 17:48:29,642.0,22.6,38.9,0
2026-06-10 17:49:29,683.4,23.9,35.8,0
2026-06-10 17:50:29,656.0,22.2,39.4,0
2026-06-10 17:51:29,640.3,23.1,42.8,1
2026-06-10 17:52:29,617.0,23.9,47.1,1
2026-06-10 17:53:29,612.8,23.4,46.6,1
2026-06-10 17:54:29,624.8,24.2,36.7,1
2026-06-10 17:55:29,651.0,24.3,40.9,1
2026-06-10 17:56:29,621.2,23.4,47.4,0
2026-06-10 17:57:29,668.8,23.9,44.2,1
2026-06-10 17:58:29,652.3,22.8,38.1,0
2026-06-10 17:59:29,608.2,23.3,36.6,1
2026-06-10 18:00:29,691.1,24.0,48.4,1
2026-06-10 18:01:29,650.1,22.6,39.4,1
2026-06-10 18:02:29,666.2,23.9,40.5,0
2026-06-10 18:03:29,613.8,24.8,38.1,1
2026-06-10 18:04:29,671.6,22.1,41.7,0
2026-06-10 18:05:29,1746.1,22.7,47.2,1
2026-06-10 18:06:29,633.1,22.6,35.9,1
2026-06-10 18:07:29,606.8,23.6,43.0,1
2026-06-10 18:08:29,672.6,22.2,35.9,1
2026-06-10 18:09:29,642.9,22.1,39.8,1
2026-06-10 18:10:29,691.3,22.4,36.1,1
2026-06-10 18:11:29,696.6,23.7,48.1,1
2026-06-10 18:12:29,665.0,23.8,38.8,1
2026-06-10 18:13:29,652.5,23.4,47.2,1
2026-06-10 18:14:29,670.5,24.4,43.2,1
2026-06-10 18:15:29,601.1,24.0,48.5,0
2026-06-10 18:16:29,613.8,24.0,48.2,0
2026-06-10 18:17:29,686.2,24.7,48.2,1
2026-06-10 18:18:29,675.2,22.7,48.4,1
2026-06-10 18:19:29,1669.0,24.4,40.9,1
2026-06-10 18:20:29,637.7,22.7,36.6,1
2026-06-10 18:21:29,616.2,24.6,41.3,1
2026-06-10 18:22:29,611.0,24.3,49.5,0
2026-06-10 18:23:29,604.5,24.4,38.7,1
2026-06-10 18:24:29,667.9,23.4,43.8,1
2026-06-10 18:25:29,610.0,23.0,40.1,0
2026-06-10 18:26:29,616.4,22.7,39.1,1
2026-06-10 18:27:29,647.7,24.4,40.2,1
2026-06-10 18:28:29,698.8,24.7,39.3,1
